Unique-id,namea,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,help,Pknow-2,time,Avg_Time_Per_Action,Help_Ratio_rolling,Time_Diff,Percentage_Correct,Cumulative_Knowledge_Change,Total_Actions,Total_Correct_Actions,Help_Request_Frequency,Help_Request_Ratio,Avg_Time_Between_Actions
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-29,stuZchrz7k,N,1.0,0.0,0,0,0,0,0,0.0,16.5,-0.242331505,-0.254695911,-1.390241714,0.0,0.0,0,0.0,23.11111111,0.0,0.0,0,0.0,0.0,0,0,0,0.999999919,33,16.5,0.0,33.0,50.0,1.988464226,2,2.0,0,0.0,33.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-30,stuZ4yabys,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.318181818,-1.97394712,-2.224092212,0.0,0.0,0,0.0,6.666666667,0.0,0.0,0,0.0,0.0,0,0,0,1.0,4,4.0,0.0,0.0,100.0,1.0,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-31,stuZlawq0v,N,1.0,0.0,0,0,0,0,0,0.0,19.0,0.464682941,0.216590363,0.967192761,0.0,1.0,0,0.0,10.18181818,0.0,0.0,0,0.0,0.0,0,0,0,0.738982849,19,19.0,0.0,0.0,100.0,0.738982849,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-32,stuZz2vfqg,N,1.0,0.0,0,0,0,0,0,0.0,1.5,-0.649342765,-0.026650735,-1.335149095,0.0,0.0,0,0.0,14.75,0.0,0.0,0,0.0,0.0,0,0,0,0.999990623,0,1.5,0.0,0.0,50.0,0.999990623,2,2.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-32,stuZz2vfqg,N,1.0,0.0,0,0,0,0,0,0.0,1.5,-0.649342765,-0.026650735,-1.335149095,0.0,0.0,0,0.0,14.75,0.0,0.0,0,0.0,0.0,0,0,0,0.988464307,3,1.5,0.0,3.0,50.0,1.98845493,2,2.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-34,stuZbju6cm,N,1.0,0.0,0,0,0,0,0,1.0,26.0,1.358888356,0.307559468,-0.726541865,0.0,1.0,0,0.0,9.928571429,1.0,1.0,0,1.0,0.0,0,0,0,1.0,26,26.0,0.0,0.0,100.0,1.0,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,0,1.0,5,6.0,0.0,0.0,33.33,1.0,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,0,1.0,6,6.0,0.0,1.0,33.33,2.0,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-35,stuZy5vvzo,N,1.0,0.0,0,0,0,0,0,0.333333333,6.0,-0.251476091,-1.718515059,-2.809340332,0.0,0.666666667,0,0.0,11.33333333,0.666666667,0.666666667,0,2.0,0.0,0,0,0,0.227491469,7,6.0,0.0,1.0,33.33,2.227491469,3,3.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-38,stuZw5vc19,N,1.0,0.0,0,0,0,0,0,0.0,14.0,0.736076267,-0.243580529,-1.283229181,0.0,2.0,0,0.0,8.357142857,0.0,0.0,0,2.0,0.0,0,0,0,0.999983359,14,14.0,0.0,0.0,100.0,0.999983359,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-39,stuZx59mub,N,1.0,0.0,0,0,0,0,0,0.0,51.0,-0.133333333,-1.270083328,-1.391633354,0.0,0.0,0,0.0,35.75,0.0,0.0,0,0.0,0.0,0,0,0,0.999899152,51,51.0,0.0,0.0,100.0,0.999899152,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-4,stuZchrz7k,N,0.5,0.0,0,0,0,0,0,0.0,35.0,1.97575359,0.549996703,2.685707623,0.5,0.5,0,0.5,35.25,0.0,0.0,0,1.0,0.0,0,0,0,0.988464307,15,35.0,0.0,0.0,25.0,0.988464307,2,1.0,0,0.0,40.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-4,stuZchrz7k,N,0.5,0.0,0,0,0,0,0,0.0,35.0,1.97575359,0.549996703,2.685707623,0.5,0.5,0,0.5,35.25,0.0,0.0,0,1.0,0.0,0,0,0,0.28609832,55,35.0,0.0,40.0,25.0,1.274562627,2,1.0,0,0.0,40.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-41,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.261935202,-0.661036793,-0.475423261,0.0,2.0,0,0.0,9.666666667,0.0,0.0,0,0.0,0.0,0,0,0,0.888286674,6,9.5,0.0,0.0,50.0,0.888286674,2,2.0,0,0.0,7.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-41,stuZqof4gv,N,1.0,0.0,0,0,0,0,0,0.0,9.5,-0.261935202,-0.661036793,-0.475423261,0.0,2.0,0,0.0,9.666666667,0.0,0.0,0,0.0,0.0,0,0,0,0.999899152,13,9.5,0.0,7.0,50.0,1.888185826,2,2.0,0,0.0,7.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-42,stuZzwgcq9,Y,1.0,0.0,0,0,0,0,0,0.0,29.0,1.368325901,7.612618086,8.273594563,0.0,2.0,0,0.0,39.18181818,0.0,0.0,0,0.0,0.0,0,0,0,0.999991929,29,29.0,0.0,0.0,100.0,0.999991929,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-43,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,12.5,0.082456398,1.803184129,1.059154146,0.0,0.0,0,0.0,11.875,0.0,0.0,0,1.0,0.0,0,0,0,0.888286674,7,12.5,0.0,0.0,50.0,0.888286674,2,2.0,0,0.0,11.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-43,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,12.5,0.082456398,1.803184129,1.059154146,0.0,0.0,0,0.0,11.875,0.0,0.0,0,1.0,0.0,0,0,0,0.99982104,18,12.5,0.0,11.0,50.0,1.888107714,2,2.0,0,0.0,11.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,0,2.5,0.0,0.0,0.0,0.556962602,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,0,2.5,0.0,0.0,0.0,1.113925204,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,2,2.5,0.0,2.0,0.0,1.670887806,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,2,2.5,0.0,0.0,0.0,2.227850408,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,3,2.5,0.0,1.0,0.0,2.78481301,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.990075372,3,2.5,0.0,0.0,0.0,3.774888382,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,5,2.5,0.0,2.0,0.0,4.331850984,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-44,stuZcqzzcc,N,0.0,0.0,0,0,0,0,0,0.875,2.5,-0.633039618,-1.895805165,-3.182970525,1.0,34.25,0,29.125,6.872097172,2.625,4.375,0,3.75,0.875,0,0,0,0.556962602,5,2.5,0.0,0.0,0.0,4.888813586,8,0.0,0,0.0,0.7142857142857143
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-45,stuZdzt2zw,N,1.0,0.0,0,0,0,0,0,0.0,6.5,0.003602077,0.593549242,1.51047257,0.0,2.5,0,0.0,10.43706294,0.0,0.0,0,0.0,0.0,0,0,0,0.814318355,5,6.5,0.0,0.0,50.0,0.814318355,2,2.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-45,stuZdzt2zw,N,1.0,0.0,0,0,0,0,0,0.0,6.5,0.003602077,0.593549242,1.51047257,0.0,2.5,0,0.0,10.43706294,0.0,0.0,0,0.0,0.0,0,0,0,0.999999982,8,6.5,0.0,3.0,50.0,1.814318337,2,2.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-46,stuZ6dkan1,N,1.0,0.0,0,0,0,0,0,0.0,11.5,-0.262963021,-0.09623547,-0.492635024,0.0,0.0,0,0.0,25.91071429,0.0,0.0,0,0.0,0.0,0,0,0,0.999899152,0,11.5,0.0,0.0,50.0,0.999899152,2,2.0,0,0.0,23.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-46,stuZ6dkan1,N,1.0,0.0,0,0,0,0,0,0.0,11.5,-0.262963021,-0.09623547,-0.492635024,0.0,0.0,0,0.0,25.91071429,0.0,0.0,0,0.0,0.0,0,0,0,0.999999919,23,11.5,0.0,23.0,50.0,1.999899071,2,2.0,0,0.0,23.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-47,stuZp2z1xx,Y,1.0,0.0,0,0,0,0,0,0.0,39.0,2.494649417,-1.308908461,-1.899154195,0.0,4.0,0,0.0,12.75,0.0,0.0,0,1.0,0.0,0,0,0,0.999997363,39,39.0,0.0,0.0,100.0,0.999997363,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-48,stuZa66jjy,N,0.333333333,0.0,0,0,0,0,0,1.0,5.333333333,-0.410612245,2.761554058,2.556020972,0.666666667,3.666666667,0,0.0,8.975989783,2.666666667,3.0,0,2.0,0.0,0,0,0,0.747129722,4,5.333333333333333,0.0,0.0,11.11,0.747129722,3,0.999999999,0,0.0,1.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-48,stuZa66jjy,N,0.333333333,0.0,0,0,0,0,0,1.0,5.333333333,-0.410612245,2.761554058,2.556020972,0.666666667,3.666666667,0,0.0,8.975989783,2.666666667,3.0,0,2.0,0.0,0,0,0,0.999997347,5,5.333333333333333,0.0,1.0,11.11,1.747127069,3,0.999999999,0,0.0,1.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-48,stuZa66jjy,N,0.333333333,0.0,0,0,0,0,0,1.0,5.333333333,-0.410612245,2.761554058,2.556020972,0.666666667,3.666666667,0,0.0,8.975989783,2.666666667,3.0,0,2.0,0.0,0,0,0,0.999997347,7,5.333333333333333,0.0,2.0,11.11,2.747124416,3,0.999999999,0,0.0,1.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-49,stuZvj7632,N,1.0,0.0,0,0,0,0,0,0.0,27.0,0.803210576,-0.90800442,0.439840461,0.0,0.0,0,0.0,15.8,0.0,0.0,0,1.0,0.0,0,0,0,0.999999999,27,27.0,0.0,0.0,100.0,0.999999999,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-5,stuZ4yabys,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.056179775,-1.035258359,-2.501252962,0.0,0.0,0,0.0,6.625,0.0,0.0,0,0.0,0.0,0,0,0,0.999999992,6,6.0,0.0,0.0,100.0,0.999999992,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-53,stuZf5hc3l,N,1.0,0.0,0,0,0,0,0,1.0,21.0,1.201855496,2.219025067,2.881008677,0.0,2.0,0,0.0,14.42857143,2.0,2.0,0,2.0,0.0,0,0,0,0.999990623,21,21.0,0.0,0.0,100.0,0.999990623,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-54,stuZchrz7k,N,0.0,0.0,0,0,0,0,0,1.0,3.0,-0.796363636,-0.580901822,-1.23156095,1.0,2.5,0,2.0,14.86538462,1.5,1.5,0,0.0,0.0,0,0,0,0.28609832,0,3.0,0.0,0.0,0.0,0.28609832,2,0.0,0,0.0,6.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-54,stuZchrz7k,N,0.0,0.0,0,0,0,0,0,1.0,3.0,-0.796363636,-0.580901822,-1.23156095,1.0,2.5,0,2.0,14.86538462,1.5,1.5,0,0.0,0.0,0,0,0,0.967777952,6,3.0,0.0,6.0,0.0,1.253876272,2,0.0,0,0.0,6.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-55,stuZ4yabys,N,0.0,0.0,0,0,0,0,0,0.5,15.0,0.026710516,-0.884056034,-1.608479158,1.0,1.5,0,2.5,17.44090909,0.5,0.5,0,1.0,0.0,0,0,0,0.999999296,12,15.0,0.0,0.0,0.0,0.999999296,2,0.0,0,0.0,6.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-55,stuZ4yabys,N,0.0,0.0,0,0,0,0,0,0.5,15.0,0.026710516,-0.884056034,-1.608479158,1.0,1.5,0,2.5,17.44090909,0.5,0.5,0,1.0,0.0,0,0,0,0.999999296,18,15.0,0.0,6.0,0.0,1.999998592,2,0.0,0,0.0,6.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-57,stuZz2vfqg,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.333333333,-0.31446382,-1.948786415,-2.484869357,0.333333333,1.666666667,0,5.666666667,10.84587814,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.213950513,4,8.333333333333334,0.0,0.0,22.22,0.213950513,3,2.000000001,0,0.0,4.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-57,stuZz2vfqg,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.333333333,-0.31446382,-1.948786415,-2.484869357,0.333333333,1.666666667,0,5.666666667,10.84587814,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.888286674,8,8.333333333333334,0.0,4.0,22.22,1.102237187,3,2.000000001,0,0.0,4.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-57,stuZz2vfqg,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.333333333,-0.31446382,-1.948786415,-2.484869357,0.333333333,1.666666667,0,5.666666667,10.84587814,0.333333333,0.333333333,0,0.666666667,0.0,0,0,0,0.998916343,13,8.333333333333334,0.0,5.0,22.22,2.10115353,3,2.000000001,0,0.0,4.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-59,stuZbju6cm,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.034364261,1.543936799,0.84485263,0.0,2.0,0,0.0,13.0,0.0,0.0,0,0.0,0.0,0,0,0,0.999999992,13,13.0,0.0,0.0,100.0,0.999999992,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6,stuZlawq0v,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.0,0.025173744,-0.859333621,-1.735780715,0.333333333,4.333333333,0,2.666666667,5.555555556,0.0,0.0,0,2.333333333,0.0,0,0,0,0.888286674,0,8.0,0.0,0.0,22.22,0.888286674,3,2.000000001,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6,stuZlawq0v,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.0,0.025173744,-0.859333621,-1.735780715,0.333333333,4.333333333,0,2.666666667,5.555555556,0.0,0.0,0,2.333333333,0.0,0,0,0,0.988464307,0,8.0,0.0,0.0,22.22,1.876750981,3,2.000000001,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-6,stuZlawq0v,N,0.666666667,0.0,0,0,0,0,0,0.333333333,8.0,0.025173744,-0.859333621,-1.735780715,0.333333333,4.333333333,0,2.666666667,5.555555556,0.0,0.0,0,2.333333333,0.0,0,0,0,0.735153049,24,8.0,0.0,24.0,22.22,2.61190403,3,2.000000001,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-60,stuZy5vvzo,N,0.0,0.0,0,0,0,0,0,1.0,6.0,-0.52071522,1.506998924,1.12778779,1.0,4.5,0,0.0,15.11538462,2.5,2.5,0,3.0,0.5,0,0,0,0.999999998,0,6.0,0.0,0.0,0.0,0.999999998,2,0.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-60,stuZy5vvzo,N,0.0,0.0,0,0,0,0,0,1.0,6.0,-0.52071522,1.506998924,1.12778779,1.0,4.5,0,0.0,15.11538462,2.5,2.5,0,3.0,0.5,0,0,0,0.999999998,12,6.0,0.0,12.0,0.0,1.999999996,2,0.0,0,0.0,12.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-64,stuZx59mub,N,1.0,0.0,0,0,0,0,0,0.0,19.0,0.412049025,-0.235871239,-0.552407894,0.0,0.0,0,0.0,19.0,0.0,0.0,0,0.0,0.0,0,0,0,0.999999999,19,19.0,0.0,0.0,100.0,0.999999999,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-67,stuZzwgcq9,N,0.0,0.0,0,0,0,0,0,1.0,205.0,13.54153663,32.65928055,40.30004678,1.0,2.0,0,2.0,41.5,1.0,1.0,0,1.0,0.0,0,0,0,0.999997347,205,205.0,0.0,0.0,0.0,0.999997347,1,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-68,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.21904679,-0.25424489,-1.088126508,0.0,0.0,0,0.0,7.479365079,0.0,0.0,0,0.0,0.0,0,0,0,0.99982104,3,5.666666666666667,0.0,0.0,33.33,0.99982104,3,3.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-68,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.21904679,-0.25424489,-1.088126508,0.0,0.0,0,0.0,7.479365079,0.0,0.0,0,0.0,0.0,0,0,0,0.999999755,5,5.666666666666667,0.0,2.0,33.33,1.999820795,3,3.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-68,stuZxtsjjl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.21904679,-0.25424489,-1.088126508,0.0,0.0,0,0.0,7.479365079,0.0,0.0,0,0.0,0.0,0,0,0,0.999999919,9,5.666666666666667,0.0,4.0,33.33,2.999820714,3,3.0,0,0.0,3.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-7,stuZz2vfqg,N,1.0,0.0,0,0,0,0,0,0.0,8.0,0.0,-0.671438467,-0.945023373,0.0,0.0,0,0.0,17.0,0.0,0.0,0,1.0,0.0,0,0,0,0.999990623,8,8.0,0.0,0.0,100.0,0.999990623,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-70,stuZdzt2zw,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.141269187,-0.082716195,-0.506570567,0.0,1.0,0,0.0,8.958823529,0.0,0.0,0,0.0,0.0,0,0,0,1.0,10,10.5,0.0,0.0,50.0,1.0,2,2.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-70,stuZdzt2zw,N,1.0,0.0,0,0,0,0,0,0.0,10.5,-0.141269187,-0.082716195,-0.506570567,0.0,1.0,0,0.0,8.958823529,0.0,0.0,0,0.0,0.0,0,0,0,0.999990623,11,10.5,0.0,1.0,50.0,1.999990623,2,2.0,0,0.0,1.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-71,stuZ6dkan1,N,1.0,0.0,0,0,0,0,0,0.0,15.0,0.182130584,0.067458016,-0.655577045,0.0,0.0,0,0.0,26.625,0.0,0.0,0,0.0,0.0,0,0,0,0.999999919,15,15.0,0.0,0.0,100.0,0.999999919,1,1.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-72,stuZp2z1xx,N,0.333333333,0.333333333,0,0,0,0,0,0.0,6.666666667,-0.19379945,-0.585876568,-1.072825601,0.666666667,2.666666667,0,7.666666667,7.777777778,0.0,0.0,0,0.333333333,0.0,0,0,0,0.998916343,0,6.666666666666667,0.0,0.0,11.11,0.998916343,3,0.999999999,0,0.0,5.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-72,stuZp2z1xx,N,0.333333333,0.333333333,0,0,0,0,0,0.0,6.666666667,-0.19379945,-0.585876568,-1.072825601,0.666666667,2.666666667,0,7.666666667,7.777777778,0.0,0.0,0,0.333333333,0.0,0,0,0,0.195193943,9,6.666666666666667,0.0,9.0,11.11,1.194110286,3,0.999999999,0,0.0,5.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-72,stuZp2z1xx,N,0.333333333,0.333333333,0,0,0,0,0,0.0,6.666666667,-0.19379945,-0.585876568,-1.072825601,0.666666667,2.666666667,0,7.666666667,7.777777778,0.0,0.0,0,0.333333333,0.0,0,0,0,0.305018962,11,6.666666666666667,0.0,2.0,11.11,1.499129248,3,0.999999999,0,0.0,5.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-74,stuZvj7632,N,0.0,0.0,0,0,0,0,0,1.0,5.75,-0.661031135,-1.405590894,-1.172274039,1.0,5.5,0,2.0,6.857463768,3.0,4.25,0,2.75,0.75,0,0,0,0.999999999,0,5.75,0.0,0.0,0.0,0.999999999,4,0.0,0,0.0,5.333333333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-74,stuZvj7632,N,0.0,0.0,0,0,0,0,0,1.0,5.75,-0.661031135,-1.405590894,-1.172274039,1.0,5.5,0,2.0,6.857463768,3.0,4.25,0,2.75,0.75,0,0,0,0.997184936,3,5.75,0.0,3.0,0.0,1.997184935,4,0.0,0,0.0,5.333333333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-74,stuZvj7632,N,0.0,0.0,0,0,0,0,0,1.0,5.75,-0.661031135,-1.405590894,-1.172274039,1.0,5.5,0,2.0,6.857463768,3.0,4.25,0,2.75,0.75,0,0,0,0.997184936,4,5.75,0.0,1.0,0.0,2.994369871,4,0.0,0,0.0,5.333333333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-74,stuZvj7632,N,0.0,0.0,0,0,0,0,0,1.0,5.75,-0.661031135,-1.405590894,-1.172274039,1.0,5.5,0,2.0,6.857463768,3.0,4.25,0,2.75,0.75,0,0,0,0.997184936,16,5.75,0.0,12.0,0.0,3.991554807,4,0.0,0,0.0,5.333333333333333
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-75,stuZ75arc5,N,0.0,0.0,0,0,0,0,0,1.0,23.0,0.722728702,8.653715083,9.076373539,1.0,3.0,0,0.0,23.81818182,2.0,2.0,0,3.0,0.0,0,0,0,0.999975584,23,23.0,0.0,0.0,0.0,0.999975584,1,0.0,0,0.0,0.0
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-76,stuZu7hfhw,N,0.0,0.0,0,0,0,0,0,1.0,14.0,-0.384375375,-0.619584783,-1.5525021,1.0,35.0,0,16.0,20.63911383,3.0,5.0,0,3.0,0.666666667,0,0,0,0.99999998,7,14.0,0.0,0.0,0.0,0.99999998,3,0.0,0,0.0,9.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-76,stuZu7hfhw,N,0.0,0.0,0,0,0,0,0,1.0,14.0,-0.384375375,-0.619584783,-1.5525021,1.0,35.0,0,16.0,20.63911383,3.0,5.0,0,3.0,0.666666667,0,0,0,0.99999998,9,14.0,0.0,2.0,0.0,1.99999996,3,0.0,0,0.0,9.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-76,stuZu7hfhw,N,0.0,0.0,0,0,0,0,0,1.0,14.0,-0.384375375,-0.619584783,-1.5525021,1.0,35.0,0,16.0,20.63911383,3.0,5.0,0,3.0,0.666666667,0,0,0,0.99999998,26,14.0,0.0,17.0,0.0,2.99999994,3,0.0,0,0.0,9.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-78,stuZf5hc3l,N,0.0,0.0,0,0,0,0,0,1.0,9.666666667,-0.099103057,-0.072084935,-0.458398786,1.0,6.0,0,1.666666667,12.16720085,3.0,4.666666667,0,1.666666667,0.0,0,0,0,0.224140471,2,9.666666666666666,0.0,0.0,0.0,0.224140471,3,0.0,0,0.0,6.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-78,stuZf5hc3l,N,0.0,0.0,0,0,0,0,0,1.0,9.666666667,-0.099103057,-0.072084935,-0.458398786,1.0,6.0,0,1.666666667,12.16720085,3.0,4.666666667,0,1.666666667,0.0,0,0,0,0.224140471,12,9.666666666666666,0.0,10.0,0.0,0.448280942,3,0.0,0,0.0,6.5
awagner-closeloop-ins_iellyr-03.31.2011_at_08:40:54-78,stuZf5hc3l,N,0.0,0.0,0,0,0,0,0,1.0,9.666666667,-0.099103057,-0.072084935,-0.458398786,1.0,6.0,0,1.666666667,12.16720085,3.0,4.666666667,0,1.666666667,0.0,0,0,0,0.999997716,15,9.666666666666666,0.0,3.0,0.0,1.448278658,3,0.0,0,0.0,6.5
